Equipment_Dam,Model.Suffix_Dam,Workorder_Dam,DISCHARGED SPEED OF RESIN Collect Result_Dam,HEAD NORMAL COORDINATE X AXIS(Stage1) Collect Result_Dam,HEAD NORMAL COORDINATE X AXIS(Stage2) Collect Result_Dam,HEAD NORMAL COORDINATE X AXIS(Stage3) Collect Result_Dam,Head Clean Position Z Collect Result_Dam,Head Purge Position Z Collect Result_Dam,Head Zero Position Y Collect Result_Dam,Head Zero Position Z Collect Result_Dam,Machine Tact time Collect Result_Dam,PalletID Collect Result_Dam,Production Qty Collect Result_Dam,Receip No Collect Result_Dam,THICKNESS 1 Collect Result_Dam,THICKNESS 2 Collect Result_Dam,THICKNESS 3 Collect Result_Dam,1st Pressure Collect Result_AutoClave,1st Pressure 1st Pressure Unit Time_AutoClave,2nd Pressure Collect Result_AutoClave,2nd Pressure Unit Time_AutoClave,3rd Pressure Collect Result_AutoClave,3rd Pressure Unit Time_AutoClave,Chamber Temp. Collect Result_AutoClave,Chamber Temp. Unit Time_AutoClave,Chamber Temp. Judge Value_AutoClave,DISCHARGED SPEED OF RESIN Collect Result_Fill1,Head Purge Position Z Collect Result_Fill1,Machine Tact time Collect Result_Fill1,Head Purge Position Z Collect Result_Fill2,Machine Tact time Collect Result_Fill2,Set ID,CURE DpS X Collect Result_Dam,CURE DpS Z Collect Result_Dam,CURE DpS Θ Collect Result_Dam,CURE DpS X Collect Result_Fill2,CURE DpS Z Collect Result_Fill2,CURE DpS Θ Collect Result_Fill2,Average Stage1 CL Distance Speed Collect Result_Dam,Average Stage2 CL Distance Speed Collect Result_Dam,Average Stage3 CL Distance Speed Collect Result_Dam,HEAD NORMAL COORDINATE Y AXIS(Stage) Collect Result_Dam,HEAD NORMAL COORDINATE Z AXIS(Stage) Collect Result_Dam,HEAD NORMAL COORDINATE Y AXIS(Stage) Collect Result_Fill,HEAD NORMAL COORDINATE Z AXIS(Stage) Collect Result_Fill,HEAD NORMAL COORDINATE X AXIS(Stage) Collect Result_Fill
0.0,0.0,0.07088989441930618,0.0,0.9920695830135584,0.15094339622640973,0.0025348542458808465,1.0,1.0,1.0,0.0,0.04952879581151834,0.4666666666666667,0.29934210526315785,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.5555555555555554,1.0,0.016583747927031545,0.3314917127071823,0.3201970443349754,0.6611111111111112,0.9615384615384617,0.8882681564245809,1.0,0.9999999999999999,0.0,0.5298897272199652,0.0,0.005622188905547221,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,1.0,1.0,1.0,0.00010614584439017083,1.0,0.00033493357150821135,0.9664611848291713,0.00523118461019223
0.0,0.0,0.2081447963800905,0.0,0.9933486825275004,0.15094339622640973,0.0012674271229404233,1.0,1.0,0.0,0.0,0.04544502617801048,0.4,0.30098684210526316,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.5555555555555554,0.8,0.01990049751243783,0.6629834254143646,0.3201970443349754,0.6611111111111112,0.6923076923076923,0.8882681564245809,1.0,0.9724770642201833,0.0,0.522344747533372,0.0,0.008245877061469259,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,1.0,0.625,1.0,0.00010614584439017083,0.9818181818181806,0.0005582226191805373,0.9586250130602778,0.0026999662504216815
0.0,0.5,0.9803921568627452,1.0,0.9959068815553849,0.39622641509434686,0.004816223067173608,0.0,0.7055555555555557,0.0,0.0,0.027225130890052365,0.06666666666666667,0.22861842105263155,0.0,0.3846153846153846,0.8761061946902654,0.0,0.7777777777777768,0.8,0.3233830845771144,0.0055248618784530384,0.3152709359605912,0.6611111111111112,0.6153846153846154,0.6666666666666666,0.0,0.9724770642201833,0.7166666666666666,0.3331398723157284,1.0000000000000004,0.011994002998500744,0.0,0.030847457627118713,0.4529411764705883,0.09999999999999987,0.11290322580645162,0.0,0.38888888888888884,0.355,0.16249999999999998,0.3600000000000001,0.006864097937232416,0.06454545454545269,0.00013025194447541244,0.9837007627207157,0.0030374620317239476
0.0,0.16666666666666666,0.7104072398190046,1.0,0.9918137631107697,0.0,0.000760456273764254,0.7210526315789458,0.7055555555555557,0.0,1.0,0.01047120418848168,0.2,0.3980263157894737,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.37037037037037024,0.8033333333333333,0.3200663349917081,0.0055248618784530384,0.3185550082101807,0.6666666666666667,0.653846153846154,0.6703910614525139,0.0,0.9724770642201833,0.7166666666666666,0.3203714451538015,0.0,0.008995502248875561,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.5,0.1875,0.5,0.00021229168878045268,0.7015454545454531,0.0005582226191805373,0.9913802110542207,0.0008437394532574416
0.0,0.0,0.033182503770739065,0.0,0.9920695830135584,0.15094339622640973,0.0025348542458808465,1.0,1.0,1.0,0.0,0.04952879581151834,0.0,0.5592105263157895,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.48148148148148096,1.0,0.33996683250414594,0.3314917127071823,0.3201970443349754,0.6611111111111112,0.6923076923076923,0.8882681564245809,1.0,0.9999999999999999,0.0,0.5304701102727801,0.0,0.006371814092953523,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,1.0,1.0,1.0,0.00010614584439017083,1.0,0.00033493357150821135,0.9742973565980577,0.00523118461019223
0.0,0.5,0.8506787330316743,1.0,0.9989767203888462,0.5283018867924483,0.007858048162230624,0.0,0.7055555555555557,0.0,1.0,0.028167539267015707,0.2,0.0805921052631579,0.0,0.7472527472527473,0.7123893805309733,0.9154929577464789,0.44444444444444464,0.8033333333333333,0.3200663349917081,0.0055248618784530384,0.31691297208538594,0.6666666666666667,0.6153846153846154,0.6703910614525139,0.0,0.9724770642201833,0.7166666666666666,0.3331398723157284,1.0000000000000004,0.01574212893553223,0.0,0.14516450648055834,0.6782006920415223,0.47058823529411753,0.17204301075268813,0.0,0.5925925925925926,0.3600000000000001,0.16249999999999998,0.3600000000000001,0.00035381948130064345,0.06454545454545269,0.00013025194447541244,0.9782154424824938,0.0030374620317239476
0.0,0.0,0.751131221719457,1.0,0.9961627014581733,0.3207547169811278,0.005069708491761693,0.0,0.7055555555555557,0.0,1.0,0.011518324607329843,0.4,0.5575657894736842,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.2592592592592595,0.8033333333333333,0.32172470978441126,0.0055248618784530384,0.31362889983579645,0.6666666666666667,0.8461538461538463,0.6703910614525139,1.0,0.9724770642201833,0.7166666666666666,0.3232733604178758,0.0,0.007121439280359812,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.48750000000000004,0.1875,0.48750000000000004,0.00035381948130064345,0.05454545454545112,0.0005582226191805373,0.9913802110542207,0.0025312183597705484
1.0,0.0,0.5656108597285068,1.0,0.003837298541826517,0.6603773584905639,0.9949302915082383,0.7210526315789458,0.7055555555555557,0.0,1.0,0.01277486910994765,0.8,0.22861842105263155,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.48148148148148096,0.8033333333333333,0.3233830845771144,0.0055248618784530384,0.3152709359605912,0.6666666666666667,0.8076923076923079,0.6703910614525139,1.0,0.9724770642201833,0.7166666666666666,0.3279164248403947,0.0,0.010119940029985008,0.0,1.0,0.4117647058823529,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.5,0.3125,0.5,0.9892085058203308,0.7766363636363636,0.9989207696029176,0.9507888412913985,0.08319271009112406
0.0,0.0,0.16591251885369532,0.0,0.9920695830135584,0.15094339622640973,0.0012674271229404233,1.0,1.0,0.0,0.0,0.0455497382198953,0.26666666666666666,0.13157894736842105,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.5925925925925917,0.8033333333333333,0.018242122719734688,0.6629834254143646,0.31691297208538594,0.6611111111111112,0.7692307692307692,0.8901303538175046,1.0,0.9724770642201833,0.0,0.522344747533372,0.0,0.006371814092953523,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.1,0.26666666666666705,1.0,0.625,1.0,0.00010614584439017083,1.0,0.00033493357150821135,0.9742973565980577,0.003881201484981389
0.0,0.0,0.5686274509803921,1.0,0.9956510616525964,0.28301886792452535,0.004562737642585579,0.7210526315789458,0.7055555555555557,0.0,1.0,0.013717277486910998,0.33333333333333337,0.4259868421052631,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.7407407407407405,0.8033333333333333,0.32172470978441126,0.0055248618784530384,0.3185550082101807,0.6666666666666667,0.6923076923076923,0.6703910614525139,1.0,0.9724770642201833,0.7166666666666666,0.3279164248403947,0.0,0.00749625187406297,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.5,0.3125,0.5,0.00021229168878045268,0.7909090909090892,0.0005582226191805373,0.9742973565980577,0.0025312183597705484
0.0,0.0,0.20663650075414783,0.0,0.9933486825275004,0.15094339622640973,0.0012674271229404233,1.0,1.0,0.0,0.0,0.0455497382198953,0.2,0.28618421052631576,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.7407407407407405,0.8,0.3316749585406302,0.6629834254143646,0.3201970443349754,0.6611111111111112,0.8076923076923079,0.8882681564245809,1.0,0.9724770642201833,0.0,0.5200232153221126,0.0,0.008995502248875561,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,1.0,0.625,1.0,0.00010614584439017083,0.9818181818181806,0.0005582226191805373,0.9586250130602778,0.0026999662504216815
0.0,0.0,0.5686274509803921,1.0,0.9956510616525964,0.28301886792452535,0.004562737642585579,0.7210526315789458,0.7055555555555557,0.0,1.0,0.009005235602094243,0.26666666666666666,0.37171052631578944,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.6666666666666661,0.8033333333333333,0.32172470978441126,0.0055248618784530384,0.3201970443349754,0.6666666666666667,0.8461538461538463,0.6703910614525139,1.0,0.9724770642201833,0.7166666666666666,0.3081834010446895,0.0,0.008995502248875561,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.5,0.3125,0.5,0.00021229168878045268,0.7909090909090892,0.0005582226191805373,0.9742973565980577,0.0025312183597705484
0.0,0.0,0.05429864253393665,0.0,0.9920695830135584,0.15094339622640973,0.0025348542458808465,1.0,1.0,1.0,0.0,0.04952879581151834,0.4666666666666667,0.10197368421052631,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.518518518518519,1.0,0.016583747927031545,0.3314917127071823,0.31691297208538594,0.6611111111111112,0.653846153846154,0.8882681564245809,0.0,0.9999999999999999,0.0,0.5298897272199652,0.0,0.006746626686656668,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,1.0,1.0,1.0,0.00010614584439017083,1.0,0.00033493357150821135,0.9664611848291713,0.00523118461019223
1.0,0.0,0.808446455505279,1.0,0.0030698388334612914,0.6037735849056531,0.9941698352344741,0.0,0.7055555555555557,0.0,1.0,0.014973821989528804,0.8666666666666667,0.15460526315789472,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.40740740740740655,0.8033333333333333,0.3200663349917081,0.0055248618784530384,0.31691297208538594,0.6666666666666667,0.8846153846153846,0.6703910614525139,1.0,0.9724770642201833,0.7166666666666666,0.3331398723157284,0.0,0.011244377811094455,0.0,1.0,0.4117647058823529,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.48750000000000004,0.1875,0.48750000000000004,0.9892085058203308,0.03636363636363171,0.9989207696029176,0.9668529934176107,0.08437394532568376
1.0,0.0,0.23529411764705882,0.0,0.0030698388334612914,0.5471698113207566,0.9931558935361215,0.7210526315789458,0.7055555555555557,0.0,0.0,0.01350785340314136,0.5333333333333333,0.20230263157894735,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.2592592592592595,0.8033333333333333,0.006633499170812629,0.6685082872928176,0.32183908045977017,0.6666666666666667,0.5769230769230769,0.8938547486033519,0.0,0.9724770642201833,0.9999999999999998,0.3197910621009867,0.0,0.00974512743628185,0.0,1.0,0.4117647058823529,0.9999999999999998,0.07741935483870976,0.1,0.26666666666666705,1.0,0.625,1.0,0.9463609666348232,0.7590909090909044,0.9989021621822782,0.9586250130602778,0.08521768477894032
0.0,0.0,0.5113122171945702,1.0,0.9984650805832693,0.5283018867924483,0.007097591888466426,0.7210526315789458,0.7055555555555557,0.0,0.0,0.01382198952879582,0.13333333333333336,0.29276315789473684,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.7037037037037042,0.8033333333333333,0.023217247097844118,0.0055248618784530384,0.3185550082101807,0.6666666666666667,0.8846153846153846,0.6703910614525139,1.0,0.9724770642201833,0.9999999999999998,0.3354614045269878,0.0,0.010119940029985008,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.5,0.3125,0.5,0.00021229168878045268,0.778272727272725,0.0005582226191805373,0.9742973565980577,0.002362470469118527
1.0,0.0,0.7812971342383107,1.0,0.0030698388334612914,0.6037735849056531,0.9941698352344741,0.0,0.7055555555555557,0.0,1.0,0.014031413612565442,0.5333333333333333,0.10361842105263157,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.5925925925925917,0.8033333333333333,0.4693200663349917,0.0055248618784530384,0.47947454844006565,0.6666666666666667,0.9230769230769234,0.6703910614525139,1.0,0.9724770642201833,0.7166666666666666,0.3337202553685432,0.0,0.010869565217391297,0.0,1.0,0.4117647058823529,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.5,0.1875,0.5,0.9892085058203308,0.03636363636363171,0.9989207696029176,0.9668529934176107,0.08437394532568376
1.0,0.16666666666666666,0.35294117647058826,0.0,0.0030698388334612914,0.584905660377359,0.9931558935361215,0.7210526315789458,0.7055555555555557,0.0,0.0,0.013717277486910998,0.6666666666666666,0.5592105263157895,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.8148148148148149,0.8033333333333333,0.02985074626865669,0.6685082872928176,0.3152709359605912,0.6666666666666667,0.8461538461538463,0.8938547486033519,1.0,0.9724770642201833,0.9999999999999998,0.3354614045269878,0.0,0.009370314842578706,0.0,1.0,0.4117647058823529,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.19999999999999996,0.625,0.19999999999999996,0.9488023210557974,0.7590909090909044,0.9988091250790818,0.9507888412913985,0.08521768477894032
0.0,0.0,0.8159879336349924,1.0,0.9961627014581733,0.3207547169811278,0.005069708491761693,0.0,0.7055555555555557,0.0,1.0,0.03036649214659687,0.4666666666666667,0.014802631578947368,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.8148148148148149,0.8033333333333333,0.3200663349917081,0.0055248618784530384,0.3185550082101807,0.6666666666666667,0.6923076923076923,0.6703910614525139,1.0,0.9724770642201833,0.7166666666666666,0.3261752756819501,0.0,0.008620689655172417,0.0,0.030847457627118713,0.4529411764705883,0.09999999999999987,0.07741935483870976,0.0,0.26666666666666705,0.3999999999999999,0.1875,0.3999999999999999,0.00035381948130064345,0.08909090909090267,0.0005582226191805373,0.9855030822275594,0.0025312183597705484
0.0,0.0,0.7541478129713424,1.0,0.9961627014581733,0.3207547169811278,0.005069708491761693,0.0,0.7055555555555557,0.0,1.0,0.01277486910994765,0.0,0.1644736842105263,0.0,0.0,0.0,0.8802816901408451,0.40740740740740655,0.8033333333333333,0.4693200663349917,0.0055248618784530384,0.47947454844006565,0.6666666666666667,0.8461538461538463,0.6703910614525139,1.0,0.9724770642201833,0.7166666666666666,0.3255948926291352,0.0,0.009370314842578706,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.3999999999999999,0.1875,0.3999999999999999,0.00035381948130064345,0.05454545454545112,0.0005582226191805373,0.9913802110542207,0.0025312183597705484
0.0,0.0,0.6500754147812972,1.0,0.9956510616525964,0.28301886792452535,0.004562737642585579,0.7210526315789458,0.7055555555555557,0.0,1.0,0.009842931937172776,0.4,0.22368421052631576,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.8888888888888893,0.8033333333333333,0.32504145936981754,0.0055248618784530384,0.31691297208538594,0.6666666666666667,0.5769230769230769,0.6703910614525139,0.0,0.9724770642201833,0.7166666666666666,0.3139872315728381,0.0,0.008995502248875561,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.5,0.28125,0.5,0.00021229168878045268,0.663181818181819,0.0005582226191805373,0.9864434228398267,0.0
0.0,0.0,0.08446455505279035,0.0,0.9920695830135584,0.15094339622640973,0.0025348542458808465,1.0,1.0,1.0,0.0,0.04952879581151834,0.13333333333333336,0.4901315789473684,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.44444444444444464,1.0,0.011608623548922115,0.3314917127071823,0.3201970443349754,0.6611111111111112,0.8076923076923079,0.8882681564245809,1.0,0.9999999999999999,0.0,0.5304701102727801,0.0,0.006371814092953523,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,1.0,1.0,1.0,0.00010614584439017083,1.0,0.00033493357150821135,0.9664611848291713,0.00523118461019223
0.0,0.0,0.6485671191553545,1.0,0.9956510616525964,0.28301886792452535,0.004562737642585579,0.7210526315789458,0.7055555555555557,0.0,1.0,0.009738219895287961,0.26666666666666666,0.569078947368421,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.37037037037037024,0.8033333333333333,0.3200663349917081,0.0055248618784530384,0.3201970443349754,0.6666666666666667,0.8461538461538463,0.6703910614525139,1.0,0.9724770642201833,0.7166666666666666,0.31456761462565297,0.0,0.008995502248875561,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.5,0.28125,0.5,0.00021229168878045268,0.663181818181819,0.0005582226191805373,0.9723383136558326,0.0
0.0,0.16666666666666666,0.2714932126696833,0.0,0.9946277820414426,0.24528301886792292,0.0025348542458808465,0.7210526315789458,0.7055555555555557,0.0,0.0,0.01193717277486911,0.4666666666666667,0.08223684210526315,0.0,0.5934065934065934,0.9690265486725663,0.8309859154929577,0.7037037037037042,0.8033333333333333,0.023217247097844118,0.6685082872928176,0.3152709359605912,0.6666666666666667,0.6153846153846154,0.8938547486033519,0.0,0.9724770642201833,0.9999999999999998,0.3157283807312826,0.0,0.007871064467766115,0.0,0.30847457627118646,1.0,0.9999999999999998,0.07741935483870976,0.0,0.26666666666666705,0.19999999999999996,0.625,0.19999999999999996,7.07638962601509e-05,0.7590909090909044,0.0005582226191805373,0.9586250130602778,0.0026999662504216815
